Date ID,Date (YYYY/MM/DD),Brisbane Average Temperature,Brisbane Gladstone Temperature,Brisbane PM10 Daily Average,Gladstone PM10 Daily Average,Brisbane PM2.5 Daily Average,Gladstone PM2.5 Daily Average,Brisbane NO2 Daily Average,Gladstone NO2 Daily Average,Brisbane CO Daily Average,Gladstone O3 Daily Average,Gladstone SO2 Daily Average,PM10 Safety Levels Brisbane,PM10 Safety Levels Gladstone,PM2.5 Safety Levels Brisbane,PM2.5 Safety Levels Gladstone,NO2 Safety Levels Brisbane,NO2 Safety Levels Gladstone,CO Safety Levels Brisbane,O3 Safety Levels Gladstone,SO2 Safety Levels Gladstone
96,2022-04-06,23.987500031789143,24.674999952316284,16.44166664282481,20.204166611035664,6.133333345254262,4.662500019495686,0.016416666718820732,0.0026666667787746214,0.13833333303531012,0.015333333285525441,0.002500000070237244,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
97,2022-04-07,22.795833428700764,24.47083322207133,17.81249988079071,25.345833381017048,6.566666682561238,5.8666666348775225,0.01429166664214184,0.0020000000561897955,0.1470833335382243,0.01575000013690442,0.001958333348738961,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
98,2022-04-08,22.950000047683716,24.59999990463257,16.49999996026357,24.52500021457672,5.816666652758916,6.066666632890701,0.011958333392006656,0.0025833333881261447,0.10875000013038516,0.011750000063329935,0.003791666686690102,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
99,2022-04-09,21.704166491826374,23.354166587193806,13.329166650772095,14.487499912579855,5.333333313465118,4.058333307504654,0.009208333445712924,0.0015416667301906273,0.1087500003632158,0.011583333369344473,0.0014166666611951466,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
100,2022-04-10,22.875,24.31249984105428,14.283333341280619,14.245833257834116,5.445833345254262,3.508333362018069,0.007458333391696215,0.0027916667071015886,0.07749999966472387,0.010708333342336118,0.003708333349398648,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
101,2022-04-11,23.862499952316284,24.150000015894573,14.025000055631002,16.416666746139526,5.337500015894572,5.07499993344148,0.012499999953433871,0.0024583333918902404,0.14499999986340603,0.014291666680946946,0.0011250000049282487,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
102,2022-04-12,24.050000031789143,24.27500009536743,16.15833330154419,15.224999825159708,6.145833333333333,4.191666667970519,0.013875000140008828,0.003958333370974287,0.12750000087544322,0.016083333330849808,0.002166666721071427,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
103,2022-04-13,21.68333339691162,24.375,13.912499864896139,16.579166849454243,5.199999958276749,5.758333384990692,0.014083333507490655,0.003791666744897763,0.10958333297943075,0.020124999883895118,0.003249999945789265,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
104,2022-04-14,20.862500031789143,22.675000031789143,11.341666539510092,13.95833327372869,3.7208333015441895,4.020833360652129,0.013875000081801167,0.0031250000659686825,0.13124999830809733,0.018000000001241762,0.004375000033178367,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
105,2022-04-15,21.02499993642171,22.59583330154419,10.5750000278155,14.00416656335195,3.916666696468989,5.229166619169216,0.006541666729996602,0.002500000045984052,0.08208333305083215,0.01733333330291013,0.0018333333331005026,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
106,2022-04-16,20.870833317438763,22.18333355585734,8.854166706403097,13.10416672627131,3.4125000139077506,4.016666633387406,0.007875000116958594,0.0022916667658137158,0.10791666681567828,0.017374999859991174,0.0019166666897945106,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
107,2022-04-17,21.02499993642171,22.166666587193806,10.029166678587595,13.258333404858908,3.858333319425583,2.9916666597127914,0.008166666705316553,0.001875000074505806,0.12250000021109979,0.016874999972060323,0.0009166666714008898,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
108,2022-04-18,21.829166730244953,22.183333158493042,12.37083331743876,13.274999876817068,4.729166666666667,2.966666649095714,0.007291666804424797,0.002708333389212688,0.1054166667163372,0.0165416665840894,0.002333333318044121,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
109,2022-04-19,21.8666668732961,22.56666660308838,14.266666571299234,7.029166668653488,5.1624999443689985,4.5375000188748045,0.01475000005060186,0.003375000087544322,0.18791666657974324,0.014583333899887899,0.00208333330131912,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
110,2022-04-20,24.558333317438763,23.549999952316284,14.391666769981384,9.179166600108147,6.191666682561238,3.5625000363215804,0.016583333296390872,0.004125000108615495,0.21125000109896064,0.013166666981608918,0.0009166667150566354,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
111,2022-04-21,22.395833253860474,23.891666412353516,16.108333269755047,13.191666722297668,5.8958333532015486,5.333333348234494,0.016499999871787924,0.004291666734692019,0.17666666737447181,0.013583333425534269,0.0028749999910360202,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
112,2022-04-22,21.87916652361552,22.03333330154419,17.03333314259847,15.575000007947287,5.7791666984558105,6.12500003973643,0.016166666716647644,0.003458333453939607,0.18250000135352215,0.016541666622894507,0.003083333358517848,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
113,2022-04-23,19.737500031789143,22.65416677792867,12.09583322207133,16.637500007947285,4.78750001390775,5.18749996026357,0.01004166683803002,0.0021666667259220653,0.1354166679084301,0.016624999969887238,0.001875000016298145,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
114,2022-04-24,19.479166666666668,21.40833330154419,11.941666603088379,14.979166676600775,4.654166638851166,3.8791666369264326,0.008208333456423134,0.0037083333445480093,0.12625000004967055,0.015125000073264042,0.005958333378657699,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
115,2022-04-25,18.741666555404663,21.183333317438763,10.15416661898295,15.15416661898295,3.9375,3.937499985098839,0.00950000001466833,0.0037916667303458476,0.1300000000434617,0.014958333650914332,0.006083333370042965,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
116,2022-04-26,20.15416677792867,20.708333412806194,13.762499928474426,13.025000075499216,4.6541666487852735,2.99166668454806,0.016749999796350796,0.004750000041288634,0.2299999985843897,0.012458333590378365,0.0040000000784251215,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
117,2022-04-27,21.083333333333332,22.349999984105427,12.312499900658926,18.945833404858906,4.362499972184499,4.858333324392636,0.013500000078541538,0.004541666746566382,0.2166666661699613,0.013208333441677192,0.008791666739853099,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
118,2022-04-28,21.68749984105428,23.08750009536743,15.741666833559671,18.53333330154419,5.862500011920929,4.7833333487312,0.015291666767249504,0.0038750000627866634,0.26958333250756067,0.012958333594724536,0.0044583333559179055,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
119,2022-04-29,22.300000031789143,23.179166714350384,15.324999968210856,17.470833321412403,5.858333349227905,4.11249998708566,0.012666666957860192,0.0028750000880487883,0.21375000150874257,0.012125000085992118,0.0023333333422973133,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
120,2022-04-30,22.679166316986084,23.133333444595337,18.06250015894572,16.704166809717815,7.033333321412404,4.754166692495346,0.01133333332836628,0.0028750000298411274,0.2229166661078731,0.01133333332836628,0.003041666680170844,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
121,2022-05-01,20.4333336353302,23.06250015894572,12.191666702429453,13.816666801770529,5.54999998708566,4.7250000188748045,0.010374999876754979,0.002416666718393875,0.23625000131626925,0.012375000126970312,0.002000000027085965,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
122,2022-05-02,20.97083322207133,22.3041668732961,15.233333388964335,9.204166730244955,5.6541666984558105,4.049999988327424,0.008000000127746413,0.0017500000685686246,0.13749999987582365,0.016291666853552062,0.0015000000566942617,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
123,2022-05-03,20.487500031789143,22.64583357175191,12.195833404858908,17.59166677792867,4.287500033775966,4.262499968210856,0.01425000000745058,0.003291666716298399,0.19333333491037288,0.01716666668653488,0.0023333333374466747,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
124,2022-05-04,21.09583346048991,22.775000015894573,11.358333309491476,16.149999976158142,4.191666642824809,4.791666656732559,0.015624999961194893,0.0034166667028330266,0.21958333098640045,0.014583333511836827,0.0021249999748154855,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
125,2022-05-05,22.608333269755047,22.666666746139526,14.90416677792867,15.270833412806192,6.17083336909612,4.504166675110658,0.015208333575477203,0.0050833333225455135,0.22458333304772773,0.01162500015925616,0.0027916666343420125,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
126,2022-05-06,23.016666650772095,22.99583347638448,9.508333424727121,16.491666595141094,4.270833343267441,4.829166695475578,0.015083333554988107,0.006041666715949153,0.20833333379899463,0.010000000145131102,0.002000000017384688,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
127,2022-05-07,21.241666396458943,23.262499968210857,10.037500083446503,11.783333251873652,4.154166678587596,5.229166681567828,0.01041666668606922,0.003250000076756502,0.19791666697710752,0.011166666867211461,0.001624999989871867,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
128,2022-05-08,19.537499984105427,20.87083347638448,10.158333341280619,8.775000085433325,3.9875000218550363,3.6874999900658927,0.007750000018859282,0.003083333373069763,0.1495833322405815,0.0111666667459455,0.002125000028172508,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
129,2022-05-09,17.800000190734863,22.241666793823242,10.85833336909612,9.583333313465118,4.458333333333333,3.5583333149552345,0.017375000092821818,0.004166666728754838,0.21000000089406967,0.01312500013348957,0.006166666707334419,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
130,2022-05-10,20.1291667620341,22.241666475931805,16.97083334128062,14.754166786869368,5.937500009934108,4.279166669895251,0.013791666560185453,0.005000000077416189,0.16083333361893892,0.014291667068998018,0.007083333427241693,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
131,2022-05-11,20.08333357175191,22.425000111262005,18.8083332379659,19.06250007947286,7.71666665871938,3.7874999940395355,0.010874999992665835,0.004291666754094574,0.07333333309118946,0.016833333104538422,0.002708333369810134,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
132,2022-05-12,21.608333190282185,23.591666618982952,23.866666833559673,22.854166626930237,9.641666690508524,6.966666693488757,0.008750000017850349,0.0022916667124566934,0.06291666634691258,0.018458332866430283,0.00016666667458290854,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
133,2022-05-13,21.99999992052714,21.391666730244953,32.24166679382324,5.208333385487397,12.924999992052713,3.5624999909972153,0.012666666860847423,0.007458333362592384,0.11750000125418107,0.01566666675110658,0.0016250000577808048,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
134,2022-05-14,21.391666650772095,22.358333428700764,10.325000037749609,9.266666690508524,4.299999997019768,3.2791666698952517,0.008874999921924124,0.005791666718626705,0.07333333363446097,0.014208333372759322,0.0015416667059374352,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
135,2022-05-15,24.170833428700764,22.55416663487752,9.745833337306976,11.087500005960464,4.337499976158142,5.008333371331294,0.007000000153008538,0.005708333429841635,0.1054166656297942,0.011083333374699578,0.0008750000415602699,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
136,2022-05-16,23.979166905085247,22.96666646003723,15.145833373069763,9.316666742165884,7.2291666467984514,3.0625000006208816,0.01854166652386387,0.004875000042375177,0.2687500001241763,0.012041666700194279,0.0016249999801705901,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
137,2022-05-17,23.079166730244953,22.94166660308838,16.616666515668232,6.620833292603493,6.662500003973643,4.9208332896232605,0.015166666785565516,0.004458333418976205,0.20375000095615783,0.0119999999490877,0.002125000042724423,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
138,2022-05-18,22.204166809717815,23.329166491826374,18.241666595141094,7.695833404858907,7.558333337306976,3.6541666413346925,0.018208333446333807,0.004625000079007198,0.23708333478619656,0.012958333478309214,0.0008333333583626276,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
139,2022-05-19,20.270833333333332,22.758333206176758,18.508333206176758,14.116666714350382,6.808333317438762,4.170833329359691,0.01591666671447456,0.0029166667227400467,0.20333333406597376,0.016958333163832624,0.0024166666892900444,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
140,2022-05-20,18.762500127156574,19.166666746139526,16.0041667620341,9.49583324790001,5.629166642824809,3.6500000121692815,0.018208333329918485,0.0022500000680641583,0.247083332700034,0.019458333069148164,0.0005833333367869878,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
141,2022-05-21,17.108333190282185,17.59583314259847,9.991666714350382,5.249999920527141,4.204166670640309,1.7708333159486453,0.012291666891542263,0.001541666725339989,0.21083333467443785,0.020166666246950626,4.1666668645727135e-05,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
142,2022-05-22,17.462500015894573,20.72499990463257,8.475000043710073,6.879166702429454,3.4583333134651184,2.7708333556850753,0.009541666668762142,0.001541666715638712,0.14958333487932882,0.02008333309398343,0.0005416666778425375,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
143,2022-05-23,17.795833309491474,19.429166793823242,10.150000035762787,11.183333337306976,3.8625000019868216,4.487499995778005,0.013666666685215509,0.0019583333778427914,0.19916666873420277,0.017750000193094213,0,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
144,2022-05-24,18.41249990463257,20.358333349227905,13.43749992052714,9.600000003973642,4.683333327372869,3.837499952254196,0.016083333359953638,0.003291666740551591,0.21291666540006796,0.01675000030081719,0.0017916666887079675,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
145,2022-05-25,18.800000111262005,20.412500143051147,14.704166690508524,10.300000031789144,4.804166694482167,3.954166663189729,0.01741666653348754,0.0028750000443930426,0.19625000034769377,0.017458333168178797,0.0012916666940630723,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
146,2022-05-26,18.84583346048991,20.38333336512248,12.041666666666666,10.125000019868216,4.224999984105428,3.208333315948645,0.018250000042219956,0.0040000000153668225,0.2574999987458189,0.016541666933335364,0.0017500000588673477,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
147,2022-05-27,19.458333333333332,20.46666653951009,11.908333420753479,12.97083330154419,4.308333337306976,3.3541666846722364,0.018541666756694514,0.00637500006511497,0.2691666663934787,0.014499999970818559,0.00037500001781154424,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
148,2022-05-28,19.895833333333332,19.862499952316284,10.262499849001566,11.437500019868216,4.395833323399226,5.316666709880034,0.017250000033527613,0.007166666716026763,0.2879166690011819,0.013375000096857548,0.0015000000663955386,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
149,2022-05-29,18.56666652361552,19.741666674613953,8.279166758060455,12.216666579246521,3.470833331346512,4.687499994101624,0.012666666802639762,0.006041666691695961,0.23083333360652128,0.01583333354210481,0.0013750000556077187,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
150,2022-05-30,17.762499968210857,21.5041667620341,13.083333412806192,15.49583331743876,4.145833313465118,4.270833333333333,0.01983333326643333,0.009125000079317639,0.3024999961877863,0.012750000091424832,0.0004583333551029985,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
151,2022-05-31,17.954166769981384,20.566666682561237,21.88333324591319,19.33749993642171,4.279166668653488,4.312500009934108,0.008708333611139096,0.010583333404307874,0.18583333461234966,0.013583333347924054,0.005916666797323463,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
152,2022-06-01,17.320833285649616,19.387499968210857,11.637499968210856,17.90416677792867,3.483333339293798,6.262500013535221,0.010458333427474523,0.005750000011175871,0.2245833327372869,0.014916666666977108,0.0017083333417152364,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
153,2022-06-02,15.074999968210856,17.799999912579853,13.554166674613953,14.458333253860474,4.616666624943416,10.758333345254263,0.020416666588668402,0.003916666760536221,0.3979166690260172,0.019291666724408667,0.0027916666974003115,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
154,2022-06-03,16.641666809717815,18.112500031789143,14.487500031789144,15.870833416779837,5.587500015894572,10.387500017881393,0.021083333257896204,0.008750000056655457,0.3266666655739148,0.01566666675110658,0.0017500000055103253,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
155,2022-06-04,17.770833174387615,20.49999992052714,7.183333287636439,10.583333373069763,3.0958333164453506,7.783333291610082,0.01170833338983357,0.00720833341377632,0.22375000019868216,0.011583333243227875,0.0017916667469156284,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
156,2022-06-05,15.958333214124044,17.40416673819224,6.595833331346512,7.033333331346512,3.0874999910593033,3.9208333160107336,0.009916666604112834,0.004625000079007198,0.22166666698952517,0.010083333511526385,0.0010000000474974513,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
157,2022-06-06,17.637500087420147,19.670833269755047,8.775000015894571,8.037500003973642,3.68333334227403,0.8666666224598885,0.01766666672968616,0.008000000166551521,0.277916665499409,0.00991666673993071,0.003166666666705472,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
158,2022-06-07,14.974999984105429,17.91249990463257,8.787500003973642,7.416666666666667,2.8541666666666665,3.5750000004967055,0.019833333363446098,0.0070833334660468,0.31250000062088173,0.010750000069189506,0.0011666666978271678,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
159,2022-06-08,14.733333428700766,15.195833484331766,9.612499992052713,7.5250000556310015,3.1875,3.5208333681027093,0.01691666676197201,0.0052916666415209574,0.3087500010927518,0.014249999968645474,0.0002083333432286357,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
160,2022-06-09,13.404166658719381,13.725000063578287,8.65833330154419,8.179166664679846,2.7083333333333335,2.900000022724271,0.013625000040822973,0.0043750000816847505,0.28625000019868213,0.01699999993434176,0.0006666666983316342,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
161,2022-06-10,12.949999928474426,13.858333349227905,7.908333321412404,5.945833392441273,2.524999981125196,2.704166755080223,0.013708333290802935,0.004875000027823262,0.2995833350966374,0.01583333332867672,0.0012916666940630723,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
162,2022-06-11,14.074999849001566,14.350000023841858,6.941666762034099,6.095833331346512,2.1458333184321723,4.300000190734863,0.011833333138686916,0.0050000001065200195,0.29250000044703484,0.014375000027939677,0.0010833333459837984,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
163,2022-06-12,14.75000019868215,13.974999904632568,7.849999964237213,5.070833404858907,2.7249999791383743,4.300000190734863,0.008416666746294746,0.0037083333785024783,0.2675000013162692,0.014166666873885939,0.0011250000534346327,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
164,2022-06-13,15.433333198229471,14.645833214124044,16.4083331823349,13.51666667064031,5.9041666984558105,4.300000190734863,0.018541666572370257,0.006083333374893603,0.35958333872258663,0.0147499999923942,0.0009583333545985321,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
165,2022-06-14,16.70833345254262,16.78333322207133,16.829166650772095,17.02916677792867,6.791666706403096,4.300000190734863,0.021625000207374494,0.006041666783858091,0.35083333154519397,0.01466666657749253,0.0021666666919675968,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
166,2022-06-15,17.587500055631,18.46249993642171,17.041666467984516,17.024999976158142,8.3875000278155,4.300000190734863,0.024583333521150053,0.006416666796818997,0.4358333380271991,0.015083333399767676,0.0032083333062473685,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
167,2022-06-16,17.174999992052715,19.412499984105427,18.633333285649616,9.25000005463759,9.054166615009308,4.300000190734863,0.025083333409080904,0.00679166669336458,0.561249994362394,0.015083333404618315,0.0011250000340320792,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
168,2022-06-17,16.416666666666668,18.091666618982952,16.858333190282185,11.150000055631002,7.125,4.300000190734863,0.026249999995343387,0.009333333349786699,0.48624999945362407,0.010916666593402624,0.0004583333551029985,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
169,2022-06-18,15.824999968210856,16.83749993642171,16.483333349227905,6.916666666666667,7.633333335320155,4.300000190734863,0.019958333306324978,0.00408333343511913,0.4516666643321514,0.016833333453784387,0.00037500001781154424,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
170,2022-06-19,16.770833293596905,17.258333404858906,11.908333341280619,12.766666690508524,5.566666642824809,4.300000190734863,0.016166666716647644,0.0028750000443930426,0.36999999918043613,0.019083333395731945,0.0012083333276677877,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
171,2022-06-20,17.395833373069763,18.762499809265137,11.920833349227905,15.166666666666666,4.287500003973643,4.300000190734863,0.019458333573614556,0.003541666694218293,0.3116666655987501,0.0210833332190911,0.00320833339355886,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
172,2022-06-21,16.458333293596905,17.770833253860474,14.558333396911621,12.09583326180776,6.104166666666667,3.4583334599932036,0.022249999882963795,0.004875000119985391,0.45166666867832345,0.01916666654869914,0.001041666687039348,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
173,2022-06-22,16.516666690508526,16.987500111262005,18.891666611035664,14.741666773955027,7.950000007947286,4.920833355126281,0.024041666455256443,0.008000000103493221,0.5100000022600094,0.016625000241522987,0.0009166666908034434,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
174,2022-06-23,16.775000055631,17.112499952316284,26.18749992052714,14.50000007947286,13.870833357175192,6.43749997826914,0.024833333445712924,0.00641666678711772,0.5483333331843218,0.018166666811642546,0.0017916666838573292,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
175,2022-06-24,16.370833317438763,17.037499864896137,25.445833285649616,15.183333357175192,14.712500015894571,5.5083333586032195,0.024833333290492494,0.007875000165464977,0.5024999988575777,0.01645833346992731,0.0013333333675594379,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
176,2022-06-25,15.258333285649618,17.13333336512248,24.287500143051147,10.045833309491476,14.03750005364418,2.954166692060729,0.022166666807606816,0.005666666683585693,0.6233333349227905,0.017791666827785473,0.0018750000405513372,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
177,2022-06-26,15.150000015894571,18.349999944369,31.729166825612385,12.549999992052713,23.13749998807907,1.1916666661078732,0.01924999993449698,0.0024583334112927937,0.5487499963492155,0.02129166662537803,0.0025000000217308602,Safe,Safe,Unsafe,Safe,Safe,Safe,Safe,Safe,Safe
178,2022-06-27,16.21666657924652,19.549999952316284,24.03333322207133,8.408333321412405,13.42500009139379,3.5749999564141035,0.022499999807526667,0.00362500002180847,0.5070833340287209,0.021041666584399838,0.0001250000059371814,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
179,2022-06-28,15.704166531562805,16.50416672229767,16.204166611035664,16.041666587193806,5.279166618982951,3.849999956165751,0.019749999861232936,0.0049166667643779265,0.3120833324889342,0.020041666692122817,0.002416666698991321,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
180,2022-06-29,15.300000071525574,17.208333532015484,14.34166661898295,14.283333420753479,5.541666656732559,4.691666697772841,0.019625000345210235,0.0034166667416381338,0.33666666721304256,0.02304166671819985,0.0032083333062473685,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
181,2022-06-30,17.25000015894572,18.458333333333332,13.695833285649618,14.06666656335195,5.208333373069763,2.9000000186885395,0.020083333520839613,0.004166666733605477,0.2824999988079071,0.020749999675899744,0.003250000003996926,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
182,2022-07-01,15.729166666666666,18.329166491826374,13.400000035762787,7.5666666111598415,6.883333345254262,0.8958333491658171,0.01975000005525847,0.005208333386690356,0.3120833331098159,0.01629166673713674,0.0016666667118746166,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
183,2022-07-02,15.991666714350382,17.166666666666668,6.37500003973643,4.33333332836628,3.7958333094914756,2.0041666496545076,0.012125000134498501,0.0043333334372922154,0.2791666680326064,0.013625000176640848,0.0002500000118743628,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
184,2022-07-03,15.470833341280619,14.554166714350382,7.9916666348775225,6.1666667113701505,4.587499996026357,2.512500000807146,0.009541666765774911,0.003375000072992407,0.23083333298563957,0.010708333381141225,0.0004166666864572714,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
185,2022-07-04,13.433333396911621,11.56250003973643,9.833333373069763,5.029166636367639,5.541666706403096,1.358333363197744,0.016250000034536544,0.004750000036437996,0.27125000084439915,0.011916666796120504,0.00029166667566945154,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
186,2022-07-05,12.087500055631002,11.549999992052713,8.90416661898295,5.824999964485566,5.58749998609225,3.208333225299915,0.014874999935273081,0.004916666740124735,0.2529166679208477,0.009208333406907817,0.0006250000199846303,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
187,2022-07-06,15.150000015894571,14.737499992052713,7.437499910593033,6.754166692495346,3.8999999860922494,1.5791666706403096,0.013916666774700085,0.006166666799496549,0.2108333328117927,0.010749999918819716,0.0022916666930541396,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
188,2022-07-07,17.549999872843426,15.925000111262003,7.891666611035665,8.675000021855036,3.4916666646798453,3.0208333749324083,0.011125000038494667,0.011791666853241622,0.1699999999254942,0.007916666683740914,0.00391666673143239,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
189,2022-07-08,15.583333333333334,16.170833388964336,8.145833333333334,7.6791666348775225,2.5999999990065894,2.1791666423281035,0.012875000014901161,0.008333333389600739,0.2145833314086,0.014083333439581716,0.0007500000162205348,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
190,2022-07-09,13.712500055631002,13.708333333333334,13.120833496252695,12.933333496252695,7.137500107288361,5.766666705409686,0.01775000013488655,0.008791666671944162,0.402083333581686,0.015291666767249504,0.0014166667097015306,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
191,2022-07-10,13.55833331743876,13.516666769981384,12.520833392937979,5.729166696468989,6.729166706403096,3.008333300550779,0.01616666667784254,0.0021666667404739806,0.33083333137134713,0.021416666723477345,0.0005000000237487257,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
192,2022-07-11,14.441666722297668,15.041666626930237,12.74583331743876,14.037500043710073,5.212499976158142,2.0749999933565655,0.021083333645947278,0.00533333335382243,0.28791666589677334,0.019291666724408667,0.0012500000496705372,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
193,2022-07-12,14.079166650772095,14.412500023841858,13.891666730244955,11.770833412806192,6.487500031789144,3.8791666611408195,0.021500000070470076,0.010333333455491811,0.2974999975413084,0.010833333498643091,0.002708333379511411,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe,Safe
