Date ID,Date (YYYY/MM/DD),Hour (24:00),Brisbane Wind Direction (degN),Gladstone Wind Direction (degN),Brisbane Wind Speed Km/h,Gladstone Wind Speed Km/h,Brisbane Wind Std Deviation Km/h,Gladstone Wind Std Deviation Km/h
5154,2022-08-03,17:00:00,11,80,5.4,14.040000343322754,2.1600000858306885,2.1600000858306885
5155,2022-08-03,18:00:00,10,86,5.039999914169312,11.879999828338624,2.1600000858306885,1.8
5156,2022-08-03,19:00:00,357,92,3.6,10.8,1.4400000214576723,1.8
5157,2022-08-03,20:00:00,347,96,4.320000171661377,9.720000171661377,1.8,1.4400000214576723
5158,2022-08-03,21:00:00,347,106,1.8,9.359999656677246,1.0800000429153442,1.4400000214576723
5159,2022-08-03,22:00:00,350,123,1.0800000429153442,6.8399999141693115,1.0800000429153442,1.0800000429153442
5160,2022-08-03,23:00:00,349,133,1.0800000429153442,5.4,1.0800000429153442,1.4400000214576723
5161,2022-08-04,00:00:00,338,127,2.519999957084656,6.479999828338623,1.4400000214576723,1.0800000429153442
5162,2022-08-04,01:00:00,316,144,0.7200000107288361,4.320000171661377,1.0800000429153442,1.4400000214576723
5163,2022-08-04,02:00:00,209,128,1.4400000214576723,6.120000171661377,0.7200000107288361,1.4400000214576723
5164,2022-08-04,03:00:00,214,128,2.519999957084656,4.320000171661377,1.0800000429153442,1.0800000429153442
5165,2022-08-04,04:00:00,217,137,0.7200000107288361,3.6,0.7200000107288361,1.0800000429153442
5166,2022-08-04,05:00:00,210,197,0.7200000107288361,2.1600000858306885,0.7200000107288361,0.7200000107288361
5167,2022-08-04,06:00:00,271,195,0.36000000536441806,1.4400000214576723,0.7200000107288361,1.0800000429153442
5168,2022-08-04,07:00:00,263,191,0.7200000107288361,0.7200000107288361,1.0800000429153442,0.7200000107288361
5169,2022-08-04,08:00:00,205,98,2.519999957084656,6.479999828338623,1.4400000214576723,1.8
5170,2022-08-04,09:00:00,199,88,2.1600000858306885,12.240000343322754,1.4400000214576723,2.1600000858306885
5171,2022-08-04,10:00:00,196,85,1.4400000214576723,10.8,1.4400000214576723,2.1600000858306885
5172,2022-08-04,11:00:00,28,71,2.519999957084656,8.640000343322754,2.1600000858306885,2.1600000858306885
5173,2022-08-04,12:00:00,10,77,6.8399999141693115,11.159999656677247,3.2399999141693114,1.8
5174,2022-08-04,13:00:00,7,76,8.640000343322754,14.040000343322754,3.2399999141693114,1.4400000214576723
5175,2022-08-04,14:00:00,20,76,7.2,15.480000686645509,3.6,1.4400000214576723
5176,2022-08-04,15:00:00,6,85,9.359999656677246,12.240000343322754,3.6,1.8
5177,2022-08-04,16:00:00,13,84,7.2,6.8399999141693115,3.6,1.8
5178,2022-08-04,17:00:00,7,86,7.2,6.120000171661377,3.2399999141693114,1.4400000214576723
5179,2022-08-04,18:00:00,6,72,3.2399999141693114,7.9200001716613775,2.1600000858306885,2.1600000858306885
5180,2022-08-04,19:00:00,349,84,2.8800000429153445,11.879999828338624,1.8,1.4400000214576723
5181,2022-08-04,20:00:00,7,83,2.1600000858306885,7.9200001716613775,1.4400000214576723,1.4400000214576723
5182,2022-08-04,21:00:00,13,87,2.519999957084656,3.2399999141693114,1.4400000214576723,0.7200000107288361
5183,2022-08-04,22:00:00,19,104,1.8,2.1600000858306885,1.4400000214576723,0.36000000536441806
5184,2022-08-04,23:00:00,16,201,2.1600000858306885,1.8,1.4400000214576723,0.36000000536441806
5185,2022-08-05,00:00:00,340,232,3.9600000858306887,3.2399999141693114,1.8,0.7200000107288361
5186,2022-08-05,01:00:00,354,216,1.8,2.8800000429153445,1.4400000214576723,0.36000000536441806
5187,2022-08-05,02:00:00,336,223,2.1600000858306885,2.8800000429153445,1.4400000214576723,0.7200000107288361
5188,2022-08-05,03:00:00,328,226,1.4400000214576723,2.519999957084656,1.0800000429153442,0.7200000107288361
5189,2022-08-05,04:00:00,41,75,0.36000000536441806,1.0800000429153442,0.7200000107288361,0.7200000107288361
5190,2022-08-05,05:00:00,123,92,0.7200000107288361,3.9600000858306887,0.7200000107288361,0.7200000107288361
5191,2022-08-05,06:00:00,51,230,0.36000000536441806,3.6,0.7200000107288361,0.7200000107288361
5192,2022-08-05,07:00:00,340,236,3.2399999141693114,3.6,1.4400000214576723,0.7200000107288361
5193,2022-08-05,08:00:00,77,279,0.36000000536441806,4.320000171661377,1.0800000429153442,1.0800000429153442
5194,2022-08-05,09:00:00,305,294,0.36000000536441806,4.679999828338623,0.7200000107288361,1.8
5195,2022-08-05,10:00:00,225,287,0.7200000107288361,7.9200001716613775,1.0800000429153442,2.519999957084656
5196,2022-08-05,11:00:00,160,286,1.4400000214576723,10.440000343322755,1.0800000429153442,2.8800000429153445
5197,2022-08-05,12:00:00,290,287,0.36000000536441806,11.159999656677247,1.0800000429153442,3.2399999141693114
5198,2022-08-05,13:00:00,263,287,0,9,1.0800000429153442,2.8800000429153445
5199,2022-08-05,14:00:00,289,53,0.36000000536441806,4.679999828338623,0.7200000107288361,2.519999957084656
5200,2022-08-05,15:00:00,339,59,0.36000000536441806,11.520000171661378,0.7200000107288361,3.6
5201,2022-08-05,16:00:00,351,58,0.36000000536441806,9,0.7200000107288361,3.6
5202,2022-08-05,17:00:00,209,47,2.519999957084656,3.9600000858306887,1.4400000214576723,2.1600000858306885
5203,2022-08-05,18:00:00,208,45,2.8800000429153445,2.1600000858306885,1.4400000214576723,1.0800000429153442
5204,2022-08-05,19:00:00,214,7,1.8,1.8,1.4400000214576723,0.7200000107288361
5205,2022-08-05,20:00:00,213,353,0.7200000107288361,1.4400000214576723,0.7200000107288361,0.7200000107288361
5206,2022-08-05,21:00:00,209,293,1.0800000429153442,1.0800000429153442,1.0800000429153442,0.7200000107288361
5207,2022-08-05,22:00:00,219,342,1.4400000214576723,1.8,1.4400000214576723,1.0800000429153442
5208,2022-08-05,23:00:00,225,296,0.7200000107288361,2.8800000429153445,1.0800000429153442,1.4400000214576723
5209,2022-08-06,00:00:00,226,291,0,3.9600000858306887,0.7200000107288361,1.4400000214576723
5210,2022-08-06,01:00:00,222,266,0.7200000107288361,3.2399999141693114,1.0800000429153442,1.0800000429153442
5211,2022-08-06,02:00:00,251,299,0.36000000536441806,2.1600000858306885,0.7200000107288361,1.0800000429153442
5212,2022-08-06,03:00:00,262,284,0.36000000536441806,4.679999828338623,0.7200000107288361,1.4400000214576723
5213,2022-08-06,04:00:00,259,279,0.36000000536441806,8.640000343322754,1.0800000429153442,2.1600000858306885
5214,2022-08-06,05:00:00,280,324,0.36000000536441806,2.1600000858306885,1.0800000429153442,1.8
5215,2022-08-06,06:00:00,238,315,0.36000000536441806,3.9600000858306887,1.0800000429153442,2.1600000858306885
5216,2022-08-06,07:00:00,238,293,0.36000000536441806,6.479999828338623,1.0800000429153442,2.1600000858306885
5217,2022-08-06,08:00:00,252,264,0.36000000536441806,7.2,1.0800000429153442,1.8
5218,2022-08-06,09:00:00,240,236,0.36000000536441806,5.760000085830689,1.0800000429153442,1.8
5219,2022-08-06,10:00:00,213,246,0.36000000536441806,7.2,1.0800000429153442,2.1600000858306885
5220,2022-08-06,11:00:00,270,259,0.36000000536441806,9.720000171661377,1.0800000429153442,2.1600000858306885
5221,2022-08-06,12:00:00,293,250,0.36000000536441806,6.120000171661377,1.4400000214576723,1.8
5222,2022-08-06,13:00:00,312,283,0.36000000536441806,3.6,1.0800000429153442,1.8
5223,2022-08-06,14:00:00,275,248,0.36000000536441806,5.4,1.4400000214576723,1.8
5224,2022-08-06,15:00:00,272,239,0.7200000107288361,2.519999957084656,1.4400000214576723,1.4400000214576723
5225,2022-08-06,16:00:00,274,170,0.36000000536441806,0.7200000107288361,1.0800000429153442,1.4400000214576723
5226,2022-08-06,17:00:00,299,124,0.36000000536441806,1.8,1.0800000429153442,1.4400000214576723
5227,2022-08-06,18:00:00,257,108,0.36000000536441806,3.6,0.7200000107288361,1.4400000214576723
5228,2022-08-06,19:00:00,282,242,0,3.6,0.7200000107288361,1.4400000214576723
5229,2022-08-06,20:00:00,260,240,0,3.2399999141693114,0.7200000107288361,1.0800000429153442
5230,2022-08-06,21:00:00,203,249,0.36000000536441806,3.6,0.7200000107288361,1.0800000429153442
5231,2022-08-06,22:00:00,203,250,0.36000000536441806,2.1600000858306885,1.0800000429153442,0.7200000107288361
5232,2022-08-06,23:00:00,237,244,0.7200000107288361,2.1600000858306885,0.7200000107288361,0.7200000107288361
5233,2022-08-07,00:00:00,183,237,1.8,2.519999957084656,1.0800000429153442,0.7200000107288361
5234,2022-08-07,01:00:00,204,240,1.0800000429153442,3.6,1.0800000429153442,1.0800000429153442
5235,2022-08-07,02:00:00,205,229,0.7200000107288361,3.9600000858306887,1.0800000429153442,1.0800000429153442
5236,2022-08-07,03:00:00,158,230,0.7200000107288361,5.039999914169312,1.0800000429153442,1.0800000429153442
5237,2022-08-07,04:00:00,194,238,1.0800000429153442,6.120000171661377,1.4400000214576723,1.0800000429153442
5238,2022-08-07,05:00:00,199,237,0.7200000107288361,6.120000171661377,1.0800000429153442,1.0800000429153442
5239,2022-08-07,06:00:00,189,235,1.0800000429153442,5.4,1.4400000214576723,1.0800000429153442
5240,2022-08-07,07:00:00,250,228,0.36000000536441806,3.6,1.0800000429153442,1.0800000429153442
5241,2022-08-07,08:00:00,213,194,1.0800000429153442,2.8800000429153445,1.4400000214576723,1.8
5242,2022-08-07,09:00:00,210,197,1.0800000429153442,3.6,1.8,1.8
5243,2022-08-07,10:00:00,232,157,1.4400000214576723,5.4,2.1600000858306885,2.519999957084656
5244,2022-08-07,11:00:00,212,174,2.8800000429153445,3.9600000858306887,2.1600000858306885,2.519999957084656
5245,2022-08-07,12:00:00,284,176,0.7200000107288361,1.0800000429153442,1.4400000214576723,2.1600000858306885
5246,2022-08-07,13:00:00,301,74,0.7200000107288361,8.279999828338623,1.4400000214576723,2.519999957084656
5247,2022-08-07,14:00:00,314,79,0.7200000107288361,7.559999656677246,1.4400000214576723,2.1600000858306885
5248,2022-08-07,15:00:00,278,72,0.36000000536441806,7.2,1.4400000214576723,2.8800000429153445
5249,2022-08-07,16:00:00,279,44,0.36000000536441806,2.519999957084656,1.4400000214576723,1.8
5250,2022-08-07,17:00:00,201,19,0.36000000536441806,2.1600000858306885,1.0800000429153442,1.0800000429153442
5251,2022-08-07,18:00:00,234,349,0.36000000536441806,2.519999957084656,0.7200000107288361,1.4400000214576723
5252,2022-08-07,19:00:00,259,345,0.36000000536441806,1.8,0.7200000107288361,0.7200000107288361
5253,2022-08-07,20:00:00,257,93,0.36000000536441806,0.36000000536441806,0.7200000107288361,0.7200000107288361
5254,2022-08-07,21:00:00,287,137,0.36000000536441806,3.2399999141693114,1.0800000429153442,0.7200000107288361
5255,2022-08-07,22:00:00,223,124,0.7200000107288361,4.679999828338623,1.0800000429153442,0.7200000107288361
5256,2022-08-07,23:00:00,232,222,0.36000000536441806,2.8800000429153445,0.7200000107288361,1.0800000429153442
5257,2022-08-08,00:00:00,197,239,0.36000000536441806,4.320000171661377,0.7200000107288361,0.7200000107288361
5258,2022-08-08,01:00:00,212,242,1.4400000214576723,7.559999656677246,1.4400000214576723,1.0800000429153442
5259,2022-08-08,02:00:00,214,241,3.9600000858306887,8.279999828338623,2.1600000858306885,1.4400000214576723
5260,2022-08-08,03:00:00,212,247,1.8,6.8399999141693115,1.4400000214576723,1.0800000429153442
5261,2022-08-08,04:00:00,210,246,1.0800000429153442,6.120000171661377,1.0800000429153442,0.7200000107288361
5262,2022-08-08,05:00:00,199,239,0.7200000107288361,9,1.0800000429153442,1.4400000214576723
5263,2022-08-08,06:00:00,188,237,0.7200000107288361,9.720000171661377,1.0800000429153442,1.4400000214576723
5264,2022-08-08,07:00:00,205,242,1.8,8.279999828338623,1.4400000214576723,1.4400000214576723
5265,2022-08-08,08:00:00,232,233,0.36000000536441806,5.760000085830689,1.4400000214576723,2.1600000858306885
5266,2022-08-08,09:00:00,220,212,1.4400000214576723,5.4,1.8,2.519999957084656
5267,2022-08-08,10:00:00,220,200,1.4400000214576723,7.559999656677246,1.8,3.6
5268,2022-08-08,11:00:00,209,181,2.1600000858306885,6.479999828338623,1.8,3.2399999141693114
5269,2022-08-08,12:00:00,200,239,3.6,9,2.1600000858306885,3.9600000858306887
5270,2022-08-08,13:00:00,212,230,3.2399999141693114,7.2,1.8,3.2399999141693114
5271,2022-08-08,14:00:00,213,221,1.8,5.760000085830689,1.8,2.8800000429153445
5272,2022-08-08,15:00:00,219,207,1.4400000214576723,5.4,1.4400000214576723,2.8800000429153445
5273,2022-08-08,16:00:00,178,169,1.4400000214576723,5.039999914169312,1.4400000214576723,2.519999957084656
5274,2022-08-08,17:00:00,43,147,2.519999957084656,7.559999656677246,1.8,1.8
5275,2022-08-08,18:00:00,18,147,1.4400000214576723,7.2,1.0800000429153442,1.8
5276,2022-08-08,19:00:00,57,156,1.8,8.640000343322754,1.4400000214576723,2.519999957084656
5277,2022-08-08,20:00:00,75,178,1.4400000214576723,4.679999828338623,1.0800000429153442,1.8
5278,2022-08-08,21:00:00,188,226,0.36000000536441806,4.320000171661377,1.0800000429153442,1.0800000429153442
5279,2022-08-08,22:00:00,221,243,1.4400000214576723,7.559999656677246,1.0800000429153442,1.0800000429153442
5280,2022-08-08,23:00:00,222,230,1.0800000429153442,6.120000171661377,1.0800000429153442,1.4400000214576723
5281,2022-08-09,00:00:00,220,155,1.0800000429153442,2.8800000429153445,1.4400000214576723,1.0800000429153442
5282,2022-08-09,01:00:00,205,237,0.7200000107288361,5.760000085830689,1.0800000429153442,0.7200000107288361
5283,2022-08-09,02:00:00,208,231,0.7200000107288361,3.9600000858306887,1.0800000429153442,0.7200000107288361
5284,2022-08-09,03:00:00,211,247,1.4400000214576723,6.120000171661377,1.0800000429153442,1.0800000429153442
5285,2022-08-09,04:00:00,207,241,1.0800000429153442,7.559999656677246,1.0800000429153442,1.0800000429153442
5286,2022-08-09,05:00:00,207,236,1.0800000429153442,9.720000171661377,1.0800000429153442,1.4400000214576723
5287,2022-08-09,06:00:00,217,234,2.1600000858306885,9,1.8,1.4400000214576723
5288,2022-08-09,07:00:00,214,231,1.0800000429153442,9.720000171661377,1.0800000429153442,1.8
5289,2022-08-09,08:00:00,221,231,1.4400000214576723,10.440000343322755,1.8,2.1600000858306885
5290,2022-08-09,09:00:00,206,233,3.6,10.079999828338623,2.1600000858306885,3.2399999141693114
5291,2022-08-09,10:00:00,205,233,3.9600000858306887,7.2,2.1600000858306885,3.2399999141693114
5292,2022-08-09,11:00:00,209,129,2.8800000429153445,6.8399999141693115,2.1600000858306885,2.8800000429153445
5293,2022-08-09,12:00:00,258,85,0.7200000107288361,8.640000343322754,1.4400000214576723,2.519999957084656
5294,2022-08-09,13:00:00,209,71,1.4400000214576723,7.2,1.8,2.519999957084656
5295,2022-08-09,14:00:00,217,64,2.1600000858306885,6.479999828338623,1.4400000214576723,2.8800000429153445
5296,2022-08-09,15:00:00,175,46,1.8,3.2399999141693114,2.1600000858306885,2.1600000858306885
5297,2022-08-09,16:00:00,74,65,3.2399999141693114,4.320000171661377,2.1600000858306885,1.8
5298,2022-08-09,17:00:00,72,79,2.519999957084656,11.520000171661378,1.8,1.8
5299,2022-08-09,18:00:00,93,76,3.2399999141693114,9.720000171661377,1.8,1.4400000214576723
5300,2022-08-09,19:00:00,110,117,2.1600000858306885,1.8,1.8,0.7200000107288361
5301,2022-08-09,20:00:00,139,97,1.4400000214576723,2.1600000858306885,1.4400000214576723,0.36000000536441806
5302,2022-08-09,21:00:00,182,206,1.8,2.1600000858306885,1.4400000214576723,0.7200000107288361
5303,2022-08-09,22:00:00,195,219,2.1600000858306885,2.8800000429153445,1.0800000429153442,1.0800000429153442
5304,2022-08-09,23:00:00,216,242,0.7200000107288361,5.760000085830689,1.0800000429153442,1.0800000429153442
5305,2022-08-10,00:00:00,224,241,1.4400000214576723,5.4,1.4400000214576723,1.0800000429153442
5306,2022-08-10,01:00:00,222,235,1.8,5.039999914169312,1.8,0.7200000107288361
5307,2022-08-10,02:00:00,225,236,1.0800000429153442,5.760000085830689,1.4400000214576723,1.0800000429153442
5308,2022-08-10,03:00:00,219,258,1.0800000429153442,6.120000171661377,1.4400000214576723,0.7200000107288361
5309,2022-08-10,04:00:00,218,257,1.4400000214576723,6.8399999141693115,1.8,0.7200000107288361
5310,2022-08-10,05:00:00,219,255,1.0800000429153442,4.320000171661377,1.4400000214576723,0.7200000107288361
5311,2022-08-10,06:00:00,222,247,1.0800000429153442,6.479999828338623,1.0800000429153442,1.0800000429153442
5312,2022-08-10,07:00:00,211,242,1.0800000429153442,7.559999656677246,1.4400000214576723,1.0800000429153442
5313,2022-08-10,08:00:00,220,180,1.8,3.2399999141693114,1.8,2.519999957084656
5314,2022-08-10,09:00:00,214,125,2.1600000858306885,13.320000171661377,2.1600000858306885,3.6
5315,2022-08-10,10:00:00,194,112,3.9600000858306887,16.2,2.519999957084656,3.6
5316,2022-08-10,11:00:00,191,99,6.120000171661377,20.159999656677247,3.2399999141693114,3.2399999141693114
5317,2022-08-10,12:00:00,157,88,3.2399999141693114,18.719999313354492,2.1600000858306885,3.2399999141693114
5318,2022-08-10,13:00:00,163,83,3.2399999141693114,21.6,2.519999957084656,3.6
5319,2022-08-10,14:00:00,166,76,4.320000171661377,18.359999656677246,2.519999957084656,2.8800000429153445
5320,2022-08-10,15:00:00,146,68,3.2399999141693114,22.319999313354494,2.1600000858306885,3.2399999141693114
5321,2022-08-10,16:00:00,135,80,3.2399999141693114,23.400000000000002,2.1600000858306885,3.6
5322,2022-08-10,17:00:00,104,83,3.6,24.480000686645507,1.8,3.6
5323,2022-08-10,18:00:00,122,93,2.8800000429153445,22.68000068664551,2.1600000858306885,3.9600000858306887
5324,2022-08-10,19:00:00,140,101,3.2399999141693114,19.440000343322755,2.1600000858306885,2.8800000429153445
5325,2022-08-10,20:00:00,191,113,2.1600000858306885,13.320000171661377,1.0800000429153442,2.519999957084656
5326,2022-08-10,21:00:00,219,122,2.1600000858306885,11.159999656677247,1.4400000214576723,2.1600000858306885
5327,2022-08-10,22:00:00,221,123,2.519999957084656,10.440000343322755,1.8,2.1600000858306885
5328,2022-08-10,23:00:00,256,131,1.0800000429153442,9.720000171661377,1.0800000429153442,2.519999957084656
5329,2022-08-11,00:00:00,223,126,1.0800000429153442,10.8,1.4400000214576723,2.519999957084656
5330,2022-08-11,01:00:00,223,130,1.4400000214576723,12.6,1.4400000214576723,2.8800000429153445
5331,2022-08-11,02:00:00,223,132,1.0800000429153442,11.879999828338624,1.0800000429153442,2.8800000429153445
5332,2022-08-11,03:00:00,215,133,1.4400000214576723,10.8,1.4400000214576723,2.8800000429153445
5333,2022-08-11,04:00:00,210,152,1.0800000429153442,7.9200001716613775,1.0800000429153442,2.519999957084656
5334,2022-08-11,05:00:00,221,197,1.4400000214576723,3.6,1.4400000214576723,1.8
5335,2022-08-11,06:00:00,209,133,1.0800000429153442,10.440000343322755,1.4400000214576723,2.8800000429153445
5336,2022-08-11,07:00:00,221,128,1.4400000214576723,13.320000171661377,1.4400000214576723,2.8800000429153445
5337,2022-08-11,08:00:00,216,127,2.519999957084656,13.679999828338623,2.1600000858306885,3.2399999141693114
5338,2022-08-11,09:00:00,201,118,2.8800000429153445,17.280000686645508,2.1600000858306885,3.9600000858306887
5339,2022-08-11,10:00:00,186,113,2.519999957084656,20.159999656677247,1.8,4.320000171661377
5340,2022-08-11,11:00:00,179,102,2.1600000858306885,21.6,2.1600000858306885,3.9600000858306887
5341,2022-08-11,12:00:00,86,95,1.0800000429153442,20.159999656677247,1.8,3.2399999141693114
5342,2022-08-11,13:00:00,37,83,2.1600000858306885,22.319999313354494,1.8,4.320000171661377
5343,2022-08-11,14:00:00,49,82,3.2399999141693114,25.91999931335449,2.519999957084656,3.2399999141693114
5344,2022-08-11,15:00:00,58,82,3.2399999141693114,28.8,2.519999957084656,3.6
5345,2022-08-11,16:00:00,84,81,2.519999957084656,28.8,1.8,3.6
5346,2022-08-11,17:00:00,101,81,2.519999957084656,24.119999313354494,1.8,3.6
5347,2022-08-11,18:00:00,84,89,1.8,19.8,1.0800000429153442,2.8800000429153445
5348,2022-08-11,19:00:00,76,92,2.519999957084656,16.2,1.4400000214576723,2.519999957084656
5349,2022-08-11,20:00:00,58,100,1.0800000429153442,12.240000343322754,0.7200000107288361,2.1600000858306885
5350,2022-08-11,21:00:00,39,124,0.36000000536441806,7.9200001716613775,0.7200000107288361,1.4400000214576723
5351,2022-08-11,22:00:00,77,118,1.0800000429153442,9.359999656677246,0.7200000107288361,1.8
5352,2022-08-11,23:00:00,6,118,1.4400000214576723,7.9200001716613775,1.0800000429153442,1.4400000214576723
5353,2022-08-12,00:00:00,236,120,0.36000000536441806,8.279999828338623,0.7200000107288361,1.4400000214576723
5354,2022-08-12,01:00:00,188,135,0.7200000107288361,7.559999656677246,0.7200000107288361,2.1600000858306885
5355,2022-08-12,02:00:00,205,130,0.7200000107288361,7.9200001716613775,0.7200000107288361,2.1600000858306885
5356,2022-08-12,03:00:00,203,159,1.0800000429153442,4.320000171661377,0.7200000107288361,1.8
5357,2022-08-12,04:00:00,212,195,0.7200000107288361,3.2399999141693114,0.7200000107288361,1.8
5358,2022-08-12,05:00:00,213,212,1.0800000429153442,2.1600000858306885,1.0800000429153442,1.0800000429153442
5359,2022-08-12,06:00:00,251,125,0.36000000536441806,9.359999656677246,1.0800000429153442,2.1600000858306885
5360,2022-08-12,07:00:00,294,136,0.36000000536441806,10.079999828338623,1.0800000429153442,2.8800000429153445
5361,2022-08-12,08:00:00,205,131,0.7200000107288361,6.8399999141693115,1.0800000429153442,2.519999957084656
5362,2022-08-12,09:00:00,165,92,0.7200000107288361,9.720000171661377,0.7200000107288361,2.1600000858306885
5363,2022-08-12,10:00:00,279,88,0.36000000536441806,16.559999656677245,1.0800000429153442,2.8800000429153445
5364,2022-08-12,11:00:00,18,86,3.2399999141693114,16.91999931335449,2.1600000858306885,2.8800000429153445
5365,2022-08-12,12:00:00,14,92,4.320000171661377,14.759999656677246,2.519999957084656,2.519999957084656
5366,2022-08-12,13:00:00,15,86,3.9600000858306887,14.4,2.1600000858306885,2.519999957084656
5367,2022-08-12,14:00:00,11,82,3.9600000858306887,16.559999656677245,2.519999957084656,2.519999957084656
5368,2022-08-12,15:00:00,20,79,4.320000171661377,17.640000343322754,2.1600000858306885,2.8800000429153445
5369,2022-08-12,16:00:00,27,71,2.8800000429153445,18,1.8,2.519999957084656
5370,2022-08-12,17:00:00,29,81,1.8,15.119999313354493,1.4400000214576723,1.8
5371,2022-08-12,18:00:00,1,80,1.8,15.480000686645509,1.4400000214576723,2.1600000858306885
5372,2022-08-12,19:00:00,342,75,5.039999914169312,16.2,2.1600000858306885,2.1600000858306885
5373,2022-08-12,20:00:00,352,82,4.679999828338623,10.079999828338623,2.519999957084656,1.4400000214576723
5374,2022-08-12,21:00:00,0,97,5.4,6.8399999141693115,2.1600000858306885,1.0800000429153442
5375,2022-08-12,22:00:00,359,95,3.2399999141693114,7.559999656677246,1.8,1.0800000429153442
5376,2022-08-12,23:00:00,340,85,1.8,9.720000171661377,1.0800000429153442,1.8
5377,2022-08-13,00:00:00,7,76,1.4400000214576723,10.8,1.4400000214576723,1.8
5378,2022-08-13,01:00:00,26,84,1.4400000214576723,7.2,1.4400000214576723,1.4400000214576723
5379,2022-08-13,02:00:00,347,92,0.36000000536441806,5.760000085830689,1.0800000429153442,1.0800000429153442
5380,2022-08-13,03:00:00,98,175,1.0800000429153442,1.8,0.7200000107288361,0.7200000107288361
5381,2022-08-13,04:00:00,24,221,2.1600000858306885,1.8,1.0800000429153442,0.7200000107288361
5382,2022-08-13,05:00:00,10,111,3.9600000858306887,3.6,1.4400000214576723,0.7200000107288361
5383,2022-08-13,06:00:00,358,101,3.2399999141693114,4.320000171661377,2.1600000858306885,0.7200000107288361
5384,2022-08-13,07:00:00,327,192,1.0800000429153442,1.0800000429153442,1.0800000429153442,0.7200000107288361
5385,2022-08-13,08:00:00,281,248,0.7200000107288361,0.7200000107288361,1.0800000429153442,1.0800000429153442
5386,2022-08-13,09:00:00,306,27,0.36000000536441806,1.0800000429153442,0.7200000107288361,1.0800000429153442
5387,2022-08-13,10:00:00,283,75,0.36000000536441806,5.760000085830689,0.7200000107288361,1.4400000214576723
5388,2022-08-13,11:00:00,272,82,0.36000000536441806,10.079999828338623,0.7200000107288361,1.8
5389,2022-08-13,12:00:00,319,54,0.36000000536441806,7.2,0.7200000107288361,3.2399999141693114
5390,2022-08-13,13:00:00,317,49,0.36000000536441806,5.760000085830689,0.7200000107288361,3.2399999141693114
5391,2022-08-13,14:00:00,337,104,0.7200000107288361,1.4400000214576723,0.7200000107288361,3.2399999141693114
5392,2022-08-13,15:00:00,349,111,2.1600000858306885,10.079999828338623,1.4400000214576723,2.519999957084656
5393,2022-08-13,16:00:00,348,101,0.7200000107288361,9.720000171661377,0.7200000107288361,1.4400000214576723
5394,2022-08-13,17:00:00,336,126,1.4400000214576723,3.9600000858306887,0.7200000107288361,1.0800000429153442
5395,2022-08-13,18:00:00,341,106,2.1600000858306885,5.760000085830689,1.0800000429153442,0.7200000107288361
5396,2022-08-13,19:00:00,80,191,0.36000000536441806,2.1600000858306885,0.7200000107288361,0.7200000107288361
5397,2022-08-13,20:00:00,220,226,0.36000000536441806,4.320000171661377,0.36000000536441806,1.4400000214576723
5398,2022-08-13,21:00:00,204,136,1.4400000214576723,3.2399999141693114,0.7200000107288361,1.0800000429153442
5399,2022-08-13,22:00:00,223,240,1.4400000214576723,3.9600000858306887,0.7200000107288361,1.0800000429153442
5400,2022-08-13,23:00:00,225,241,0.7200000107288361,4.679999828338623,0.7200000107288361,1.0800000429153442
5401,2022-08-14,00:00:00,223,247,0.7200000107288361,5.760000085830689,0.7200000107288361,0.7200000107288361
5402,2022-08-14,01:00:00,236,240,0.36000000536441806,5.760000085830689,0.7200000107288361,1.0800000429153442
5403,2022-08-14,02:00:00,266,243,0.36000000536441806,6.120000171661377,0.7200000107288361,1.0800000429153442
5404,2022-08-14,03:00:00,208,240,0.7200000107288361,7.9200001716613775,0.7200000107288361,1.8
5405,2022-08-14,04:00:00,216,189,1.0800000429153442,3.2399999141693114,1.0800000429153442,1.0800000429153442
5406,2022-08-14,05:00:00,250,232,0.36000000536441806,3.9600000858306887,0.7200000107288361,1.0800000429153442
